1.5658,-1.5226,1.9,-1.9466,-1.5644,-3.1428
1.5297,-1.9978,2.2738,-1.8451,-1.5645,-3.18
1.531,-1.968,2.2575,-1.8586,-1.5644,-3.1786
1.5322,-1.9387,2.2405,-1.871,-1.5646,-3.1773
1.5334,-1.91,2.2231,-1.8824,-1.5646,-3.1759
1.5345,-1.8817,2.205,-1.8926,-1.5646,-3.1749
1.5355,-1.8539,2.1867,-1.9019,-1.5646,-3.1736
1.5365,-1.8266,2.1677,-1.9102,-1.5644,-3.1727
1.5374,-1.7997,2.1482,-1.9176,-1.5646,-3.1717
1.5382,-1.7733,2.1283,-1.9242,-1.5646,-3.1709
1.5391,-1.7474,2.1081,-1.93,-1.5645,-3.1698
1.5399,-1.7216,2.0873,-1.9347,-1.5646,-3.1692
1.5405,-1.6964,2.0659,-1.9387,-1.5646,-3.1684
1.5413,-1.6714,2.0442,-1.942,-1.5646,-3.1675
1.5419,-1.6468,2.0222,-1.9446,-1.5644,-3.1668
1.5425,-1.6224,1.9997,-1.9463,-1.5646,-3.1662
1.5432,-1.5984,1.9766,-1.9475,-1.5646,-3.1656
1.5438,-1.5745,1.9533,-1.948,-1.5645,-3.165
1.5444,-1.5509,1.9296,-1.9477,-1.5644,-3.1644
1.5448,-1.5276,1.9053,-1.9469,-1.5645,-3.1638
1.4958,-2.0073,2.2788,-1.8407,-1.5643,-3.2139
1.4982,-1.977,2.2624,-1.8547,-1.5646,-3.2112
1.5005,-1.9472,2.2455,-1.8676,-1.5644,-3.209
1.5026,-1.918,2.2281,-1.8793,-1.5646,-3.2069
1.5046,-1.8894,2.2102,-1.8899,-1.5644,-3.2047
1.5066,-1.8613,2.1917,-1.8995,-1.5646,-3.2027
1.5083,-1.8337,2.1727,-1.9082,-1.5647,-3.2009
1.51,-1.8065,2.1532,-1.9159,-1.5645,-3.1992
1.5116,-1.7798,2.1333,-1.9227,-1.5647,-3.1973
1.5131,-1.7535,2.113,-1.9286,-1.5646,-3.1959
1.5146,-1.7276,2.0921,-1.9337,-1.5646,-3.1944
1.5159,-1.702,2.0708,-1.9379,-1.5647,-3.1929
1.5173,-1.6769,2.0491,-1.9415,-1.5647,-3.1917
1.5185,-1.6521,2.0271,-1.9441,-1.5644,-3.1903
1.5197,-1.6276,2.0045,-1.9461,-1.5646,-3.1892
1.5208,-1.6034,1.9816,-1.9474,-1.5645,-3.1879
1.5218,-1.5794,1.9581,-1.9479,-1.5644,-3.1869
1.5229,-1.5556,1.9342,-1.9479,-1.5644,-3.1857
1.524,-1.5321,1.91,-1.9471,-1.5645,-3.1848
1.4616,-2.0159,2.2833,-1.8366,-1.5646,-3.2481
1.4652,-1.985,2.2669,-1.851,-1.5647,-3.2444
1.4686,-1.9549,2.25,-1.8643,-1.5647,-3.2409
1.4717,-1.9253,2.2326,-1.8764,-1.5646,-3.2376
1.4747,-1.8964,2.2146,-1.8875,-1.5646,-3.2346
1.4774,-1.868,2.1962,-1.8974,-1.5645,-3.2318
1.4801,-1.84,2.1771,-1.9062,-1.5647,-3.2291
1.4825,-1.8126,2.1577,-1.9144,-1.5646,-3.2265
1.4849,-1.7857,2.1378,-1.9213,-1.5648,-3.2242
1.4871,-1.7591,2.1174,-1.9275,-1.5646,-3.222
1.4893,-1.733,2.0965,-1.9327,-1.5646,-3.2198
1.4912,-1.7072,2.0752,-1.9371,-1.5646,-3.2177
1.4931,-1.6819,2.0535,-1.9408,-1.5646,-3.2157
1.495,-1.6569,2.0314,-1.9437,-1.5645,-3.2138
1.4967,-1.6322,2.0088,-1.9458,-1.5646,-3.2122
1.4983,-1.6078,1.9858,-1.9472,-1.5645,-3.2104
1.4999,-1.5837,1.9623,-1.948,-1.5645,-3.2089
1.5014,-1.5598,1.9385,-1.9479,-1.5645,-3.2073
1.5029,-1.5362,1.9143,-1.9473,-1.5644,-3.2059
1.4273,-2.0235,2.2872,-1.8329,-1.5649,-3.2825
1.432,-1.9923,2.2708,-1.8478,-1.5648,-3.2777
1.4365,-1.9618,2.2539,-1.8614,-1.5647,-3.2731
1.4407,-1.9319,2.2365,-1.8739,-1.5645,-3.2688
1.4445,-1.9026,2.2185,-1.8852,-1.5648,-3.2648
1.4482,-1.8738,2.2001,-1.8953,-1.5646,-3.261
1.4517,-1.8457,2.181,-1.9045,-1.5647,-3.2575
1.455,-1.818,2.1616,-1.9128,-1.5647,-3.2541
1.4581,-1.7908,2.1416,-1.9201,-1.5646,-3.251
1.461,-1.764,2.1212,-1.9264,-1.5646,-3.248
1.4638,-1.7377,2.1004,-1.9319,-1.5645,-3.2452
1.4664,-1.7118,2.0791,-1.9364,-1.5644,-3.2425
1.469,-1.6863,2.0573,-1.9402,-1.5645,-3.2399
1.4714,-1.6611,2.0352,-1.9433,-1.5647,-3.2376
1.4736,-1.6363,2.0126,-1.9456,-1.5646,-3.235
1.4758,-1.6117,1.9896,-1.947,-1.5646,-3.233
1.4779,-1.5875,1.9661,-1.9478,-1.5646,-3.2309
1.4799,-1.5635,1.9423,-1.9481,-1.5647,-3.2289
1.4818,-1.5398,1.9181,-1.9475,-1.5645,-3.2271
1.3927,-2.0301,2.2905,-1.8296,-1.5648,-3.317
1.3987,-1.9986,2.2742,-1.8448,-1.5646,-3.3109
1.4042,-1.9678,2.2574,-1.8588,-1.5647,-3.3053
1.4095,-1.9375,2.2399,-1.8715,-1.5648,-3.2999
1.4143,-1.908,2.222,-1.8831,-1.5647,-3.295
1.4189,-1.879,2.2034,-1.8936,-1.5648,-3.2904
1.4233,-1.8506,2.1844,-1.903,-1.5647,-3.286
1.4274,-1.8227,2.165,-1.9115,-1.5647,-3.2818
1.4312,-1.7953,2.145,-1.9189,-1.5645,-3.2779
1.4349,-1.7683,2.1246,-1.9255,-1.5648,-3.2742
1.4383,-1.7419,2.1037,-1.9311,-1.5645,-3.2707
1.4416,-1.7158,2.0824,-1.9359,-1.5646,-3.2673
1.4447,-1.6901,2.0607,-1.9397,-1.5646,-3.2642
1.4477,-1.6648,2.0385,-1.9429,-1.5648,-3.2611
1.4505,-1.6399,2.0159,-1.9452,-1.5646,-3.2582
1.4533,-1.6152,1.9929,-1.9469,-1.5645,-3.2556
1.4558,-1.5908,1.9694,-1.9477,-1.5647,-3.2529
1.4584,-1.5667,1.9456,-1.9481,-1.5644,-3.2503
1.4607,-1.5429,1.9213,-1.9476,-1.5646,-3.2481
1.3583,-2.0358,2.2933,-1.8269,-1.5648,-3.3516
1.3654,-2.0039,2.2771,-1.8423,-1.5648,-3.3444
1.372,-1.9728,2.2602,-1.8566,-1.5645,-3.3376
1.3783,-1.9424,2.2427,-1.8696,-1.5646,-3.3313
1.3841,-1.9126,2.2247,-1.8814,-1.5648,-3.3252
1.3897,-1.8834,2.2063,-1.8921,-1.5646,-3.3196
1.3948,-1.8547,2.1873,-1.9018,-1.5647,-3.3145
1.3997,-1.8266,2.1678,-1.9103,-1.5648,-3.3094
1.4043,-1.7991,2.1478,-1.9179,-1.5649,-3.3048
1.4088,-1.772,2.1274,-1.9246,-1.5649,-3.3004
1.4128,-1.7454,2.1066,-1.9304,-1.5646,-3.2962
1.4168,-1.7192,2.0852,-1.9353,-1.5646,-3.2922
1.4205,-1.6934,2.0635,-1.9393,-1.5648,-3.2884
1.4242,-1.6679,2.0412,-1.9426,-1.5648,-3.2848
1.4275,-1.6429,2.0187,-1.9451,-1.5646,-3.2814
1.4307,-1.6181,1.9956,-1.9468,-1.5646,-3.278
1.4338,-1.5936,1.9722,-1.9478,-1.5647,-3.2749
1.4368,-1.5695,1.9482,-1.9481,-1.5649,-3.272
1.4396,-1.5455,1.9239,-1.9477,-1.5645,-3.2692
1.3237,-2.0404,2.2957,-1.8245,-1.565,-3.3861
1.3321,-2.0083,2.2793,-1.8403,-1.5648,-3.3777
1.3398,-1.977,2.2625,-1.8548,-1.5647,-3.3698
1.3471,-1.9463,2.245,-1.868,-1.5649,-3.3624
1.354,-1.9164,2.2271,-1.8801,-1.5648,-3.3555
1.3603,-1.887,2.2086,-1.891,-1.5647,-3.349
1.3665,-1.8582,2.1896,-1.9007,-1.5649,-3.3428
1.3721,-1.83,2.1701,-1.9094,-1.5648,-3.3371
1.3775,-1.8023,2.1502,-1.9173,-1.5648,-3.3317
1.3826,-1.7749,2.1297,-1.9239,-1.565,-3.3265
1.3874,-1.7482,2.1089,-1.9299,-1.5648,-3.3217
1.392,-1.7219,2.0876,-1.9349,-1.5647,-3.3169
1.3963,-1.696,2.0657,-1.939,-1.5648,-3.3125
1.4005,-1.6704,2.0436,-1.9423,-1.5649,-3.3084
1.4044,-1.6453,2.021,-1.9449,-1.5648,-3.3044
1.4082,-1.6205,1.9978,-1.9467,-1.5646,-3.3007
1.4118,-1.5959,1.9743,-1.9477,-1.5648,-3.297
1.4152,-1.5717,1.9504,-1.9481,-1.5647,-3.2935
1.4184,-1.5477,1.9262,-1.9478,-1.5647,-3.2902
1.2895,-2.044,2.2975,-1.8228,-1.5649,-3.4204
1.2989,-2.0118,2.281,-1.8388,-1.565,-3.4108
1.3077,-1.9803,2.2644,-1.8535,-1.5649,-3.4018
1.3161,-1.9495,2.2469,-1.8668,-1.5651,-3.3934
1.3239,-1.9193,2.2289,-1.8789,-1.5648,-3.3856
1.3312,-1.8898,2.2104,-1.89,-1.5647,-3.3782
1.3381,-1.8608,2.1914,-1.8999,-1.565,-3.3712
1.3446,-1.8325,2.1719,-1.9088,-1.565,-3.3647
1.3507,-1.8046,2.1519,-1.9166,-1.565,-3.3585
1.3565,-1.7773,2.1315,-1.9234,-1.5646,-3.3526
1.362,-1.7505,2.1105,-1.9294,-1.5647,-3.3469
1.3672,-1.7241,2.0892,-1.9346,-1.5649,-3.3418
1.3721,-1.698,2.0675,-1.9387,-1.5647,-3.3366
1.3769,-1.6725,2.0453,-1.9421,-1.5647,-3.332
1.3813,-1.6471,2.0227,-1.9448,-1.5646,-3.3275
1.3857,-1.6223,1.9996,-1.9465,-1.5648,-3.3231
1.3897,-1.5977,1.9761,-1.9476,-1.5647,-3.319
1.3936,-1.5734,1.9522,-1.9481,-1.5647,-3.3151
1.3974,-1.5493,1.928,-1.9479,-1.5648,-3.3113
1.2553,-2.0466,2.2987,-1.8216,-1.5649,-3.4545
1.266,-2.0141,2.2823,-1.8376,-1.565,-3.4437
1.2759,-1.9825,2.2655,-1.8524,-1.565,-3.4338
1.2852,-1.9516,2.2482,-1.866,-1.565,-3.4243
1.2939,-1.9214,2.2302,-1.8782,-1.5649,-3.4156
1.3021,-1.8917,2.2116,-1.8893,-1.565,-3.4073
1.3098,-1.8627,2.1927,-1.8993,-1.5647,-3.3995
1.3171,-1.8342,2.1731,-1.9083,-1.5648,-3.3921
1.3239,-1.8063,2.1532,-1.9161,-1.5647,-3.3852
1.3305,-1.7789,2.1327,-1.9231,-1.5649,-3.3786
1.3366,-1.752,2.1118,-1.9292,-1.5648,-3.3724
1.3425,-1.7255,2.0905,-1.9343,-1.5648,-3.3665
1.3481,-1.6994,2.0686,-1.9385,-1.5648,-3.3609
1.3534,-1.6738,2.0465,-1.942,-1.5649,-3.3555
1.3583,-1.6485,2.0238,-1.9447,-1.5647,-3.3505
1.3632,-1.6236,2.0008,-1.9465,-1.5648,-3.3456
1.3678,-1.5989,1.9773,-1.9477,-1.5649,-3.3409
1.3722,-1.5746,1.9534,-1.9481,-1.5647,-3.3365
1.3765,-1.5504,1.9291,-1.948,-1.5649,-3.3324
1.2215,-2.048,2.2994,-1.8208,-1.565,-3.4886
1.2333,-2.0154,2.283,-1.837,-1.5649,-3.4765
1.2443,-1.9838,2.2663,-1.8518,-1.5649,-3.4654
1.2545,-1.9528,2.2488,-1.8654,-1.5651,-3.455
1.2641,-1.9225,2.2308,-1.8778,-1.5649,-3.4452
1.2732,-1.8928,2.2124,-1.8889,-1.5649,-3.4361
1.2817,-1.8637,2.1933,-1.899,-1.5651,-3.4275
1.2899,-1.8352,2.1739,-1.9079,-1.565,-3.4193
1.2975,-1.8073,2.1538,-1.9159,-1.5648,-3.4117
1.3047,-1.7798,2.1335,-1.9229,-1.5649,-3.4043
1.3114,-1.7529,2.1125,-1.929,-1.5648,-3.3977
1.3179,-1.7264,2.0911,-1.9341,-1.565,-3.3911
1.3241,-1.7003,2.0693,-1.9384,-1.5648,-3.3849
1.3299,-1.6746,2.0472,-1.9419,-1.5647,-3.3789
1.3355,-1.6492,2.0245,-1.9445,-1.5648,-3.3734
1.3409,-1.6243,2.0015,-1.9465,-1.5648,-3.3679
1.3459,-1.5996,1.978,-1.9476,-1.5649,-3.3629
1.3507,-1.5753,1.9541,-1.9482,-1.5648,-3.3579
1.3555,-1.5511,1.9297,-1.948,-1.565,-3.3533
1.188,-2.0484,2.2996,-1.8206,-1.5649,-3.5219
1.2009,-2.0159,2.2833,-1.8368,-1.5648,-3.5088
1.2129,-1.9841,2.2665,-1.8518,-1.565,-3.4968
1.2242,-1.9531,2.249,-1.8654,-1.565,-3.4854
1.2346,-1.9228,2.231,-1.8777,-1.5648,-3.4747
1.2446,-1.893,2.2126,-1.8889,-1.5651,-3.4648
1.2539,-1.8639,2.1935,-1.8989,-1.565,-3.4553
1.2628,-1.8354,2.174,-1.9079,-1.5651,-3.4465
1.2711,-1.8075,2.154,-1.9159,-1.565,-3.4381
1.2789,-1.7801,2.1336,-1.9229,-1.5648,-3.4301
1.2864,-1.7531,2.1127,-1.929,-1.565,-3.4226
1.2935,-1.7266,2.0914,-1.9341,-1.5649,-3.4155
1.3002,-1.7005,2.0696,-1.9384,-1.565,-3.4087
1.3067,-1.6748,2.0473,-1.9419,-1.5649,-3.4022
1.3127,-1.6495,2.0247,-1.9446,-1.5648,-3.3961
1.3186,-1.6245,2.0017,-1.9465,-1.565,-3.3903
1.3242,-1.5998,1.9781,-1.9477,-1.5648,-3.3847
1.3295,-1.5754,1.9543,-1.9482,-1.5648,-3.3793
1.3346,-1.5513,1.9299,-1.948,-1.5649,-3.3741
1.1549,-2.0476,2.2993,-1.8211,-1.5651,-3.5549
1.1689,-2.0152,2.2829,-1.8373,-1.565,-3.541
1.1819,-1.9835,2.2661,-1.8521,-1.5649,-3.5278
1.1941,-1.9525,2.2486,-1.8657,-1.5651,-3.5156
1.2055,-1.9222,2.2307,-1.878,-1.5651,-3.5039
1.2162,-1.8925,2.2122,-1.8892,-1.5649,-3.4931
1.2263,-1.8635,2.1932,-1.8991,-1.5648,-3.4828
1.2359,-1.8349,2.1737,-1.9081,-1.5649,-3.4733
1.2449,-1.807,2.1537,-1.916,-1.5651,-3.4642
1.2535,-1.7796,2.1333,-1.9231,-1.5648,-3.4556
1.2616,-1.7526,2.1123,-1.9291,-1.565,-3.4475
1.2692,-1.7261,2.091,-1.9342,-1.5651,-3.4397
1.2766,-1.7,2.0692,-1.9386,-1.5648,-3.4323
1.2835,-1.6744,2.047,-1.942,-1.5649,-3.4254
1.2901,-1.6491,2.0244,-1.9447,-1.5648,-3.4187
1.2965,-1.6241,2.0013,-1.9465,-1.565,-3.4123
1.3025,-1.5994,1.9779,-1.9478,-1.565,-3.4062
1.3083,-1.5751,1.954,-1.9483,-1.5651,-3.4004
1.3138,-1.551,1.9296,-1.948,-1.5649,-3.3949
1.1225,-2.0458,2.2984,-1.8221,-1.5651,-3.5874
1.1375,-2.0135,2.2821,-1.8382,-1.5651,-3.5724
1.1513,-1.9818,2.2652,-1.8529,-1.5651,-3.5583
1.1644,-1.951,2.2478,-1.8664,-1.5649,-3.5452
1.1767,-1.9207,2.2298,-1.8785,-1.565,-3.5328
1.1882,-1.8911,2.2113,-1.8897,-1.565,-3.5212
1.199,-1.8621,2.1923,-1.8995,-1.5649,-3.5103
1.2093,-1.8337,2.1728,-1.9086,-1.5649,-3.5
1.2189,-1.8058,2.1527,-1.9164,-1.565,-3.4902
1.2282,-1.7784,2.1324,-1.9234,-1.5651,-3.4809
1.2369,-1.7515,2.1115,-1.9293,-1.5651,-3.4721
1.2452,-1.725,2.0901,-1.9345,-1.5649,-3.4638
1.2531,-1.699,2.0683,-1.9387,-1.5651,-3.4559
1.2605,-1.6734,2.0462,-1.9421,-1.5649,-3.4484
1.2676,-1.6481,2.0235,-1.9447,-1.5649,-3.4412
1.2745,-1.6232,2.0005,-1.9466,-1.565,-3.4343
1.281,-1.5985,1.9769,-1.9477,-1.5649,-3.4278
1.2872,-1.5742,1.9531,-1.9483,-1.5648,-3.4216
1.2933,-1.5501,1.9287,-1.948,-1.565,-3.4156
1.0906,-2.0429,2.297,-1.8237,-1.5651,-3.6193
1.1065,-2.0107,2.2806,-1.8395,-1.5651,-3.6032
1.1213,-1.9792,2.2638,-1.8542,-1.5651,-3.5885
1.1352,-1.9485,2.2463,-1.8675,-1.5649,-3.5744
1.1482,-1.9183,2.2284,-1.8795,-1.5649,-3.5612
1.1605,-1.8889,2.2098,-1.8906,-1.5649,-3.5488
1.1722,-1.86,2.1909,-1.9004,-1.5651,-3.5372
1.183,-1.8317,2.1713,-1.9092,-1.5649,-3.5263
1.1934,-1.8039,2.1514,-1.917,-1.5651,-3.5158
1.2031,-1.7766,2.1309,-1.9239,-1.5652,-3.5059
1.2125,-1.7497,2.11,-1.9298,-1.5651,-3.4965
1.2213,-1.7233,2.0886,-1.9348,-1.5651,-3.4877
1.2297,-1.6974,2.0669,-1.9389,-1.565,-3.4792
1.2378,-1.6718,2.0448,-1.9424,-1.5649,-3.471
1.2454,-1.6466,2.0221,-1.9449,-1.5651,-3.4635
1.2527,-1.6217,1.999,-1.9467,-1.565,-3.456
1.2597,-1.5971,1.9756,-1.9479,-1.5648,-3.4491
1.2663,-1.5729,1.9517,-1.9483,-1.5649,-3.4425
1.2727,-1.5488,1.9274,-1.948,-1.565,-3.4359
1.0593,-2.0389,2.2951,-1.8257,-1.5652,-3.6506
1.076,-2.0069,2.2786,-1.8414,-1.565,-3.6337
1.0917,-1.9757,2.2618,-1.8558,-1.5651,-3.6179
1.1064,-1.9452,2.2444,-1.8689,-1.5651,-3.6032
1.1202,-1.9151,2.2265,-1.8809,-1.5651,-3.5893
1.1332,-1.8858,2.2079,-1.8917,-1.5649,-3.5761
1.1455,-1.8571,2.189,-1.9014,-1.5651,-3.5637
1.1571,-1.8289,2.1694,-1.91,-1.5652,-3.5521
1.168,-1.8012,2.1495,-1.9178,-1.565,-3.5412
1.1785,-1.774,2.129,-1.9245,-1.5649,-3.5306
1.1884,-1.7473,2.1081,-1.9302,-1.565,-3.5207
1.1978,-1.721,2.0867,-1.9352,-1.5651,-3.5111
1.2067,-1.6952,2.065,-1.9393,-1.5651,-3.5023
1.2152,-1.6696,2.0428,-1.9427,-1.5651,-3.4937
1.2233,-1.6445,2.0202,-1.9452,-1.5648,-3.4855
1.2311,-1.6197,1.9971,-1.9469,-1.565,-3.4777
1.2385,-1.5952,1.9737,-1.9481,-1.565,-3.4702
1.2456,-1.5709,1.9498,-1.9483,-1.5647,-3.4631
1.2524,-1.5469,1.9256,-1.948,-1.565,-3.4563
1.0288,-2.0339,2.2926,-1.8283,-1.5651,-3.6811
1.0463,-2.0021,2.2762,-1.8436,-1.5651,-3.6634
1.0627,-1.9711,2.2593,-1.8578,-1.5651,-3.6468
1.0782,-1.9408,2.2418,-1.8707,-1.5651,-3.6312
1.0927,-1.9111,2.2239,-1.8824,-1.5651,-3.6167
1.1064,-1.882,2.2054,-1.8931,-1.5651,-3.6029
1.1194,-1.8534,2.1865,-1.9026,-1.5652,-3.59
1.1315,-1.8254,2.1669,-1.9112,-1.565,-3.5776
1.1431,-1.7978,2.1469,-1.9187,-1.5652,-3.566
1.1541,-1.7708,2.1265,-1.9253,-1.5652,-3.555
1.1645,-1.7441,2.1056,-1.931,-1.565,-3.5446
1.1745,-1.718,2.0843,-1.9358,-1.5651,-3.5346
1.1839,-1.6922,2.0627,-1.9398,-1.5649,-3.525
1.1928,-1.6668,2.0404,-1.943,-1.5651,-3.5161
1.2014,-1.6419,2.0178,-1.9454,-1.5651,-3.5073
1.2097,-1.6171,1.9947,-1.947,-1.5652,-3.4991
1.2175,-1.5927,1.9713,-1.948,-1.5649,-3.4913
1.225,-1.5686,1.9474,-1.9484,-1.5649,-3.4836
1.2322,-1.5447,1.9231,-1.9479,-1.5649,-3.4765
0.9989,-2.0278,2.2895,-1.8314,-1.5651,-3.7109
1.0173,-1.9965,2.2733,-1.8465,-1.5651,-3.6924
1.0344,-1.9658,2.2563,-1.8603,-1.565,-3.6751
1.0505,-1.9356,2.2389,-1.8728,-1.5653,-3.6589
1.0657,-1.9062,2.2209,-1.8844,-1.5651,-3.6437
1.0801,-1.8773,2.2024,-1.8947,-1.5651,-3.6293
1.0935,-1.8489,2.1834,-1.904,-1.5652,-3.6156
1.1064,-1.8211,2.1639,-1.9124,-1.565,-3.6028
1.1185,-1.7938,2.144,-1.9197,-1.5651,-3.5907
1.13,-1.7669,2.1236,-1.9263,-1.565,-3.579
1.141,-1.7405,2.1027,-1.9318,-1.5649,-3.568
1.1515,-1.7145,2.0812,-1.9364,-1.5651,-3.5575
1.1614,-1.6888,2.0596,-1.9403,-1.5649,-3.5476
1.1708,-1.6635,2.0374,-1.9433,-1.5649,-3.5381
1.1799,-1.6386,2.0148,-1.9457,-1.5649,-3.529
1.1885,-1.6141,1.9919,-1.9472,-1.5649,-3.5204
1.1968,-1.5897,1.9683,-1.9481,-1.5652,-3.5121
1.2047,-1.5656,1.9445,-1.9484,-1.5651,-3.5041
1.2123,-1.5418,1.9203,-1.9479,-1.5649,-3.4965
